id,attr_time,a_x,a_y,a_z,g_x,g_y,g_z
2149,1.436E+12,-3.4967315,6.621165,0.35194764,-0.18320645,0.7751216,0.26613805
2150,1.436E+12,-2.2810757,5.145139,-0.06943185,-0.29377308,0.6813538,0.48085716
2151,1.436E+12,-1.0372878,4.4406457,-0.13706805,-0.28613725,0.4889312,0.71878916
2152,1.436E+12,-0.16460137,4.6058455,0.13946225,-0.22688332,0.14623582,0.79697996
2153,1.436E+12,0.47165772,4.747702,0.31244332,-0.21436058,-0.09872113,0.51506567
2154,1.436E+12,1.021127,3.7253778,0.14844051,-0.31423706,-0.19035092,-0.09977024
2155,1.436E+12,1.1174936,2.5450363,-0.25558102,-0.25315052,-0.1246829,-0.7301832
2156,1.436E+12,-3.1136594,6.127361,0.26994625,0.75752604,-0.2706797,-1.2036036
2157,1.436E+12,-6.769605,16.180016,1.8375498,1.1359571,-1.112452,-1.6666396
2158,1.436E+12,-1.4490906,7.6093717,-0.6769605,-0.61630994,-0.98722464,-1.4934592
2159,1.436E+12,-5.1235914,8.465898,0.6398504,0.12466962,0.644091,-0.6226709
2160,1.436E+12,-8.654441,14.518439,1.4431051,1.317995,0.29253805,0.084711075
2161,1.436E+12,-8.4108305,16.707937,0.46387658,-0.11234609,-0.8928459,-0.071975864
2162,1.436E+12,-6.932411,13.874399,1.0043676,-0.56285924,0.11569257,-0.19720325
2163,1.436E+12,-6.3751607,11.959636,0.12689269,0.45606402,0.71922743,0.15557143
2164,1.436E+12,-5.98311,13.351864,-0.9163807,0.6216085,0.22931351,0.4781083
2165,1.436E+12,-5.317522,13.348871,-1.3192052,-0.046678074,0.07568089,0.42801732
2166,1.436E+12,-4.6501384,11.257536,-0.7302315,-0.15632838,0.27176863,0.3266137
2167,1.436E+12,-4.0402155,9.845556,-0.24779987,-0.15968814,0.070488535,0.14427043
2168,1.436E+12,-4.0378213,9.157223,0.3573346,-0.2977437,-0.088030994,-0.09977024
2169,1.436E+12,-3.4560301,7.726089,0.80924016,-0.31912398,-0.12101771,-0.12970263
2170,1.436E+12,-2.5025394,5.8502316,0.78290397,-0.21283342,-0.03824548,-0.035629384
2171,1.436E+12,-1.3682863,4.3059716,0.46447513,-0.049121536,0.0570495,0.057833
2172,1.436E+12,-0.31304187,3.3063924,0.01616086,0.05900161,0.099504635,0.13785635
2173,1.436E+12,0.54887074,2.843713,-0.45010993,0.184229,0.13890545,0.241398
2174,1.436E+12,0.4201824,3.4632127,-0.7433996,0.36565596,0.22076139,0.23590022
2175,1.436E+12,-0.15682021,4.5256395,-0.6392518,0.27127728,0.13126963,-0.065867215
2176,1.436E+12,0.5363012,3.4099417,-0.7134721,0.010132393,0.18655294,-0.39634532
2177,1.436E+12,-1.4826094,4.559159,-1.2216414,0.43987608,0.34873766,-0.5414258
2178,1.436E+12,-8.177995,15.956158,1.7489643,1.5638682,-0.030304227,-1.2182645
2179,1.436E+12,-5.7119665,11.230003,-1.7711107,-0.56347007,-0.217229,-1.3783112
2180,1.436E+12,-7.2047515,8.544308,1.7579426,-1.1141651,0.22503744,-1.0062943
2181,1.436E+12,-8.532336,11.514315,1.7992426,0.6188596,0.56284595,-0.7146061
2182,1.436E+12,-8.98903,11.901577,1.1031284,0.36962658,-0.5113606,-0.19048372
2183,1.436E+12,-9.077616,14.6124115,1.5406688,-0.19939438,-0.33726403,0.06271992
2184,1.436E+12,-8.733449,12.3516865,1.4700398,-0.089744076,0.0851493,0.4521465
2185,1.436E+12,-7.1790137,12.384607,1.3497312,-0.12822857,-0.06268008,0.8165276
2186,1.436E+12,-5.433641,10.670359,1.2216414,-0.3117936,0.020092154,0.87944674
2187,1.436E+12,-4.006098,9.082404,1.2180501,-0.22046924,0.28123704,0.7084045
2188,1.436E+12,-3.6236243,8.170214,0.92296475,0.022044266,0.35790062,0.32905716
2189,1.436E+12,-4.248511,8.631097,0.7835025,0.13413805,0.34995937,0.07799155
2190,1.436E+12,-4.1120415,8.3072815,0.53091425,-0.024686927,0.31422377,-0.004475255
2191,1.436E+12,-3.6553473,7.0862384,0.43993455,-0.14350021,0.27909902,0.004993156
2192,1.436E+12,-2.915539,5.6658783,0.23044191,-0.22352356,0.20274086,0.06669055
2193,1.436E+12,-2.1338322,4.2838254,0.008379706,-0.3136262,0.13218592,0.21665797
2194,1.436E+12,-2.2307975,3.8492777,0.034117375,-0.20855735,0.01734326,0.37395576
2195,1.436E+12,-1.9488802,4.2940006,0.12808979,-0.17282175,-0.2621276,0.32997346
2196,1.436E+12,-0.88525605,3.5356374,0.0664391,-0.33195215,-0.3671964,0.13877264
2197,1.436E+12,0.3609259,2.1817162,-0.130484,-0.35302702,-0.22608654,-0.08236057
2198,1.436E+12,0.18614918,1.3335704,-0.80445176,-0.0347662,-0.12071228,-0.28638956
2199,1.436E+12,-9.021352,11.370064,2.9670146,1.5708932,-0.50922257,-0.6125916
2200,1.436E+12,-7.043143,17.903242,0.5566519,0.33572355,-1.5391414,-1.0255364
2201,1.436E+12,-2.89459,6.83784,-0.19393034,-1.5759791,-0.496089,-0.5234053
2202,1.436E+12,-7.2861543,9.736021,1.567005,0.036094166,1.1822633,-0.19323263
2203,1.436E+12,-10.433931,14.0312195,1.5676036,1.5427934,0.2732958,0.18244952
2204,1.436E+12,-9.030929,16.02978,-0.6584055,0.034567002,-0.7615099,0.5147602
2205,1.436E+12,-7.925406,13.846267,-0.35075054,-0.21313885,0.3942471,0.79148215
2206,1.436E+12,-7.4806833,12.497134,-0.6775591,0.50798756,0.5735361,1.1124918
2207,1.436E+12,-6.4242415,12.955624,-0.59974754,0.30762377,-0.11216016,1.0578195
2208,1.436E+12,-5.4342394,12.029667,-0.108337626,-0.11417869,-0.035191152,0.81469506
2209,1.436E+12,-4.674679,10.101137,0.37349546,-0.021327168,0.047275655,0.5178145
2210,1.436E+12,-4.4101195,9.384672,0.56323594,0.04586801,-0.064818114,0.24597949
2211,1.436E+12,-4.270657,8.884883,0.62488663,-0.06744749,-0.13690022,0.21543622
2212,1.436E+12,-3.5272577,7.48188,0.5758055,-0.14227848,-0.0431324,0.38800564
2213,1.436E+12,-2.3786395,5.5868697,0.24899697,-0.16762939,0.08698189,0.56576747
2214,1.436E+12,-0.8678981,3.8726213,-0.08499416,-0.16915655,0.15845314,0.79606366
2215,1.436E+12,0.6302736,2.5330653,-0.5141548,-0.09646359,0.24366884,0.9603864
2216,1.436E+12,1.0031705,2.408567,-0.7457938,0.1570455,0.25435898,0.89563465
2217,1.436E+12,0.8230068,3.6062663,-0.42676646,0.10359477,0.09461771,0.45794973
2218,1.436E+12,1.5496471,3.0148985,-0.22266077,-0.14441651,0.19938111,0.10731308
2219,1.436E+12,1.5759833,2.565387,-0.25438392,0.17903665,0.45472276,-0.2521811
2220,1.436E+12,-7.031172,12.722189,2.7928362,1.8980114,0.342629,-0.8728202
2221,1.436E+12,-6.6349316,17.967287,-0.61650693,0.14269015,-0.051073644,-0.9485675
2222,1.436E+12,-5.1487308,7.8517847,2.9442697,-2.1309502,-0.13537304,-0.4843099
2223,1.436E+12,-4.672883,9.961675,1.661576,-0.51185197,1.0081667,-0.805625
2224,1.436E+12,-6.277597,9.945514,1.4209588,1.2266706,0.36462015,-0.11626359
2225,1.436E+12,-5.8651958,17.523163,0.99538934,0.35221693,-0.7389079,0.6723634
2226,1.436E+12,-4.793192,14.168885,1.2605472,-0.46573165,-0.099332005,0.55568814
2227,1.436E+12,-3.3201592,12.489353,1.3293805,-0.21191712,0.3643147,0.68732965
2228,1.436E+12,-2.657564,12.425907,1.1575965,-0.030795578,0.35270828,0.6964926
2229,1.436E+12,-3.0107086,11.87524,1.1432313,-0.26445153,0.33163342,0.37120685
2230,1.436E+12,-3.6499605,10.333375,1.1839328,-0.31790224,0.58269906,-0.02463381
2231,1.436E+12,-4.104859,9.217676,1.103727,-0.22260725,0.6593627,-0.2512648
2232,1.436E+12,-4.060566,8.188768,0.9696517,-0.23177023,0.58269906,-0.37160528
2233,1.436E+12,-3.5446155,6.707356,0.79248077,-0.27789056,0.5368841,-0.37710306
2234,1.436E+12,-2.983774,5.209783,0.60214174,-0.3209566,0.50756264,-0.24759963
2235,1.436E+12,-2.730587,4.6112323,0.59495914,-0.27789056,0.40279922,0.044699397
2236,1.436E+12,-2.2840683,5.122993,0.8451532,-0.21497144,0.11844146,0.37639922
2237,1.436E+12,-1.4287399,5.0092683,0.8511387,-0.24856903,-0.15614247,0.45886603
2238,1.436E+12,-0.33758244,3.728969,0.62129533,-0.33928254,-0.18607487,0.34035817
2239,1.436E+12,0.5883751,2.0685902,0.24540567,-0.3942604,-0.058404032,-0.03746198
2240,1.436E+12,0.55844754,0.748188,-0.2908955,-0.23543543,0.10469699,-0.48797512
2241,1.436E+12,-5.605425,6.3524156,0.801459,0.744087,0.09186882,-0.62969583
2242,1.436E+12,-8.652046,19.347544,1.8064252,1.8757149,-0.7441003,-1.0954806
2243,1.436E+12,-4.4993033,9.955689,-0.91338795,0.20560928,-1.1411628,-1.0227876
2244,1.436E+12,-5.055357,8.698733,2.0201077,-1.2174013,-0.24471794,-0.56433326
2245,1.436E+12,-9.81084,12.955026,1.2731167,1.1020541,1.2131119,-0.32762298
2246,1.436E+12,-9.171588,16.2273,-0.51116204,1.2776778,-0.29877952,0.1018153
2247,1.436E+12,-7.5944076,14.830882,-1.2587515,-0.10104508,-0.48723146,0.31042576
2248,1.436E+12,-7.021595,12.674904,-1.721431,0.0626668,0.5741469,0.5120113
2249,1.436E+12,-6.1159883,12.430696,-2.1278467,0.67353207,0.43670225,0.7966745
2250,1.436E+12,-4.9703627,12.11107,-1.7160441,0.13352717,-0.30213928,0.7093208
2251,1.436E+12,-4.2317514,10.181343,-0.61052144,-0.22443986,-0.32535216,0.40663704
2252,1.436E+12,-3.4835634,8.653243,0.035913024,-0.09829619,-0.33818033,0.100898996
2253,1.436E+12,-3.0867245,7.7320743,0.50996494,-0.086995184,-0.47898474,-0.10190826
2254,1.436E+12,-2.5617957,6.733692,0.6410475,-0.10990263,-0.42003626,-0.23874208
2255,1.436E+12,-1.7106571,5.216367,0.32321724,-0.055535622,-0.2181453,-0.17796099
2256,1.436E+12,-0.6380547,3.9588125,-0.2885013,0.00982696,-0.019919518,0.017515894
2257,1.436E+12,0.050278235,3.4662056,-0.78410107,0.0935155,0.075986326,0.119835824
2258,1.436E+12,0.046088383,4.2796354,-0.7673417,0.16865194,0.017648693,0.015377864
2259,1.436E+12,0.12330139,4.289212,-0.5315128,0.053198393,-0.05290624,-0.3370914
2260,1.436E+12,0.6278794,2.6360161,-0.31543607,-0.24032235,0.026200807,-0.6480218
2261,1.436E+12,-2.742558,3.863643,-0.52373165,0.13627607,0.32613564,-0.7149115
2262,1.436E+12,-9.783307,16.205753,1.6747441,1.5837213,0.12729901,-1.0087377
2263,1.436E+12,-6.0082493,9.8683,-1.283292,0.55563504,-0.26060045,-1.0408081
2264,1.436E+12,-6.1237693,4.9895163,1.543063,-1.6682198,-0.08253321,-0.36213687
2265,1.436E+12,-7.9990277,10.257957,0.8523358,0.42735335,0.94219327,-0.16177306
2266,1.436E+12,-8.454525,14.044387,0.20051439,1.4319212,-0.100859165,0.38342416
2267,1.436E+12,-8.277354,17.411234,0.001795651,-0.15663381,-0.87635255,0.80950266
2268,1.436E+12,-6.4427967,13.351266,0.931943,-0.7397047,0.12149578,0.70290667
2269,1.436E+12,-4.68246,11.819575,0.6997054,-0.17495976,0.43975657,0.6919111
2270,1.436E+12,-4.1820717,12.4229145,0.59256494,-0.028352117,0.21495818,0.59295094
2271,1.436E+12,-4.0467997,11.074979,0.7182605,-0.48711193,0.14470866,0.031871226
2272,1.436E+12,-4.519056,9.030331,1.0564415,-0.39181694,0.47640848,-0.3407566
2273,1.436E+12,-4.493318,7.5351515,0.97623575,-0.21069539,0.4614423,-0.32365236
2274,1.436E+12,-4.143166,6.7306995,0.83497787,-0.16335332,0.36553645,-0.17429578
2275,1.436E+12,-3.639785,5.7502737,0.60333884,-0.17893039,0.33102256,-0.020968616
2276,1.436E+12,-2.825158,4.693234,0.39683893,-0.26292437,0.2002974,0.15740404
2277,1.436E+12,-1.9021933,3.8283286,0.2873042,-0.34478033,0.051551715,0.24597949
2278,1.436E+12,-1.2419921,3.4464533,0.30406362,-0.3145425,-0.043743264,0.22521007
2279,1.436E+12,-0.8487445,3.044826,0.24301147,-0.2604809,-0.124072045,0.10028814
2280,1.436E+12,-0.3333926,2.2134395,0.094570965,-0.31912398,-0.17752275,-0.11137668
2281,1.436E+12,-1.477821,2.1499932,-0.39205053,-0.16518593,-0.08589296,-0.26836905
2282,1.436E+12,-8.675988,12.20564,2.7509377,1.1258779,-0.25021574,-0.59640366
2283,1.436E+12,-5.674258,13.464392,-0.51954174,0.8574025,-0.91575336,-1.0307288
2284,1.436E+12,-4.6255975,7.2969284,0.9528923,-1.0484971,-0.61276424,-0.40764633
2285,1.436E+12,-7.9182234,10.111911,0.88525605,0.1533803,0.8737764,0.19344509
2286,1.436E+12,-10.200497,15.145122,1.2090719,1.3350992,0.2910109,0.46680728
2287,1.436E+12,-8.548497,15.366585,0.021547815,0.07182978,-0.670491,0.31317466
2288,1.436E+12,-6.8462195,12.385205,0.24660277,-0.23879519,0.17433563,0.2395654
2289,1.436E+12,-6.743269,11.709442,-0.66139823,0.61183465,0.54451996,0.3724286
2290,1.436E+12,-6.4380083,13.1238165,-1.0720038,0.5748773,0.028033402,0.51231676
2291,1.436E+12,-5.9118824,11.8818245,-0.56802434,-0.01949457,-0.076119125,0.40755334
2292,1.436E+12,-5.4192758,10.354922,0.038905777,-0.006971833,0.052773446,0.33333322
2293,1.436E+12,-4.9494133,9.518148,0.35194764,0.007078067,-0.102691755,0.19497225
2294,1.436E+12,-4.405331,8.504205,0.47405192,-0.10807003,-0.122544885,0.10150987
2295,1.436E+12,-3.6104562,6.683414,0.32441434,-0.1462491,0.03597465,0.13938351
2296,1.436E+12,-2.565387,4.876989,0.17717093,-0.15846641,0.15234448,0.30614972
2297,1.436E+12,-0.9271546,2.9993362,-0.18435353,-0.20855735,0.2039626,0.42190868
2298,1.436E+12,0.5434838,1.3221979,-0.6194997,-0.20458673,0.2949815,0.48421693
2299,1.436E+12,0.6512229,1.2761095,-1.0887632,0.07427324,0.3979123,0.59783787
2300,1.436E+12,0.2896984,3.3207579,-0.75836337,0.379095,0.25069377,0.7163457
2301,1.436E+12,1.146224,3.733159,-0.6769605,0.035788734,0.010012876,0.38861653
2302,1.436E+12,1.6256629,2.1871033,-0.5434838,-0.21313885,0.2415308,0.12075212
2303,1.436E+12,-5.990891,8.939949,0.45729253,1.1325973,0.47365957,0.048975453
2304,1.436E+12,-10.073005,19.608511,1.0809821,2.1692357,-0.15339357,-0.4540721
2305,1.436E+12,-6.5367694,9.137471,-2.380435,-0.8227824,-0.16255654,-0.18620765
2306,1.436E+12,-6.8288617,8.626907,4.799177,-2.1731,0.04544306,0.023013681
2307,1.436E+12,-6.68102,11.536461,1.316811,0.9939309,1.2265509,0.11891952
2308,1.436E+12,-5.8262897,14.03481,0.5638345,1.2184238,-0.4725707,1.8656888
2309,1.436E+12,-3.3991678,17.26459,-0.11492168,-0.043012884,-0.62986845,2.2147982
2310,1.436E+12,-1.9207484,14.988301,0.45609543,-0.56224835,0.24702859,1.0782834
2311,1.436E+12,-2.1625626,12.58572,0.17836803,-0.15449579,0.71831113,0.7465836
2312,1.436E+12,-2.2661119,11.954847,0.25677812,-0.3316467,0.5338298,0.82538515
2313,1.436E+12,-2.979584,10.409989,0.3866636,-0.5146009,0.7143405,0.49948856
2314,1.436E+12,-3.4141316,8.71669,0.44771573,-0.44343507,0.90065444,0.37303945
2315,1.436E+12,-3.5763388,7.8128786,0.19931729,-0.2763634,0.8630862,0.34280163
2316,1.436E+12,-3.5541923,7.169437,-0.035314474,-0.24429297,0.74732727,0.3198942
2317,1.436E+12,-3.0178912,6.149507,-0.1933318,-0.30079803,0.5820882,0.34402335
2318,1.436E+12,-2.3546975,5.140351,-0.15143326,-0.33439562,0.39546883,0.52453405
2319,1.436E+12,-1.8435353,4.8542438,0.15083471,-0.33775538,0.11783059,0.7236761
2320,1.436E+12,-0.9295488,5.773019,0.55725044,-0.3072121,-0.17263582,0.84737635
2321,1.436E+12,0.44651863,5.699397,0.5303157,-0.34142056,-0.44966322,0.59875417
2322,1.436E+12,1.5616181,4.8464627,0.3561375,-0.44038072,-0.42156342,0.011712674
2323,1.436E+12,1.3617022,4.136582,0.19033903,-0.39914733,-0.2706797,-0.6944476
2324,1.436E+12,-5.1678843,10.722432,2.0697873,0.3210628,-0.303361,-1.0918154
2325,1.436E+12,-4.0294414,14.222755,-0.2088941,0.6732266,-0.7441003,-1.3263876
2326,1.436E+12,0.47345337,5.763442,-0.7374141,-1.3148342,-0.61306965,-0.9433752
2327,1.436E+12,-3.879804,9.498995,0.08140286,-0.14350021,0.7488544,-0.66940206
2328,1.436E+12,-6.7324953,14.705786,1.8423382,1.1368734,-0.04588129,0.2655272
2329,1.436E+12,-4.6279917,17.062878,0.7230489,0.19369741,-1.3232006,0.42282498
2330,1.436E+12,-3.1723173,13.593678,1.8483237,-0.8258367,-0.63353366,-0.06342375
2331,1.436E+12,-3.2986114,11.985972,0.7906851,0.26730666,0.43212074,-0.027077273
2332,1.436E+12,-4.325125,13.737929,-0.3776853,0.6741429,0.20243543,0.39503062
2333,1.436E+12,-5.112818,14.918271,-0.87328506,0.04800604,0.03597465,0.33730385
2334,1.436E+12,-4.7441106,12.695853,-0.3184288,-0.2473473,0.2665763,0.23070785
2335,1.436E+12,-4.4915223,11.09473,0.52852005,-0.15480122,0.24702859,0.13663462
2336,1.436E+12,-4.2538977,9.880871,1.2300211,-0.21344428,-0.033358555,0.015377864
2337,1.436E+12,-3.6367924,8.072051,1.6005238,-0.21222255,-0.0843658,-0.040210873
2338,1.436E+12,-2.7659016,6.0609217,1.3982137,-0.051564995,0.006347686,-0.00508612
2339,1.436E+12,-1.543063,4.2515035,0.8924387,0.006772634,0.08178954,0.025457142
2340,1.436E+12,-0.05566519,2.6617537,0.35314476,-0.014913082,0.16761611,0.10914568
2341,1.436E+12,1.1390414,2.086547,-0.14844051,0.100235015,0.33499318,0.35013202
2342,1.436E+12,1.4131776,3.3363202,-0.7422025,0.40108615,0.43273163,0.6842753
2343,1.436E+12,1.1384429,5.571906,-0.5177461,0.4288805,0.19327246,0.42160323
2344,1.436E+12,1.927931,4.2060137,-0.6063316,0.046478875,0.13524026,-0.20056301
2345,1.436E+12,1.9608512,2.0512323,-0.52133745,-0.10073965,0.40249377,-0.8074576
2346,1.436E+12,-4.1198225,7.08983,0.08140286,1.0061482,0.6016359,-1.0881501
2347,1.436E+12,-9.346365,19.604921,1.0295067,1.9871978,-0.13476218,-1.4931538
2348,1.436E+12,-5.2516813,10.274716,-1.8052281,-1.0714045,-0.42492318,-0.98766285
2349,1.436E+12,-5.8508306,7.4776907,3.139397,-2.247931,0.46938354,-0.55853003
2350,1.436E+12,-5.8268886,9.904214,1.3922282,0.46705958,1.1358374,-0.38870952
2351,1.436E+12,-7.3484035,13.743317,1.4335283,1.3809141,-0.14636862,0.6024194
2352,1.436E+12,-4.9320555,16.60738,0.15143326,-0.12731229,-0.7831956,1.259405
2353,1.436E+12,-3.4075475,13.581708,1.0043676,-0.4260254,0.21831793,1.37944
2354,1.436E+12,-1.7429788,12.817359,0.49200845,0.24806441,0.4858769,1.2108412
2355,1.436E+12,-1.8255788,13.2429285,0.11911154,0.31342697,0.10988934,0.6213562
2356,1.436E+12,-2.883816,12.57734,0.36032736,-0.13586439,0.21282014,0.17145392
2357,1.436E+12,-3.8965633,11.226412,0.7344214,-0.08638432,0.56040245,0.008658346
2358,1.436E+12,-4.3634324,10.123283,0.7918822,-0.04576178,0.5344407,-0.04082174
2359,1.436E+12,-4.4657845,9.130887,0.5650316,-0.044540048,0.5698709,-0.07808452
2360,1.436E+12,-4.0557775,7.60997,0.16340427,-0.083024554,0.5494069,-0.042959765
2361,1.436E+12,-3.2824504,6.114791,-0.18614918,-0.14502737,0.43212074,0.115254335
2362,1.436E+12,-2.0111294,4.5741224,-0.54288524,-0.2051976,0.2592459,0.36173844
2363,1.436E+12,-1.0013748,3.490746,-0.7637503,-0.21497144,0.09675574,0.5727924
2364,1.436E+12,-0.4997896,3.7175968,-0.6889315,-0.10257225,-0.112771034,0.6299083
2365,1.436E+12,0.43754035,3.816956,-0.7248446,-0.11020806,-0.28778395,0.45000848
2366,1.436E+12,1.7381904,3.1370027,-0.93373865,-0.33744994,-0.2667091,0.001327965
2367,1.436E+12,2.3612814,2.0578163,-1.4945804,-0.33317387,0.014594365,-0.5301248
2368,1.436E+12,-6.1584854,9.43076,1.4915876,1.2193402,-0.030915093,-0.8551051
2369,1.436E+12,-7.079654,18.924967,0.2160767,1.6448078,-1.2413446,-1.14099
2370,1.436E+12,-1.2629414,8.2833395,-2.0248961,-0.96969545,-1.2080525,-0.68772805
2371,1.436E+12,-5.097255,11.254543,0.6147113,-0.6957224,0.7314448,-0.40947893
2372,1.436E+12,-8.590994,15.106814,0.16519992,1.2843974,0.89912724,0.38586763
2373,1.436E+12,-6.305729,16.138716,-1.9919758,0.12925112,-0.59627086,0.9634407
2374,1.436E+12,-5.171476,15.59583,-1.7561469,-0.43793726,0.14440323,0.9267888
2375,1.436E+12,-4.134786,14.289793,-2.130241,0.23615254,0.5457417,0.90174335
2376,1.436E+12,-3.5685577,15.2013855,-1.7980455,0.29265755,-0.14850666,0.57981735
2377,1.436E+12,-3.180697,13.505692,-1.0342951,-0.32614893,-0.52052355,0.01598873
2378,1.436E+12,-3.0951042,11.077971,0.11611878,-0.25223422,-0.38063547,-0.25920606
2379,1.436E+12,-3.3093853,9.631275,0.5542577,-0.044234615,-0.52143985,-0.2854733
2380,1.436E+12,-2.954445,9.086594,0.51355624,-0.036293365,-0.6255924,-0.29860687
2381,1.436E+12,-2.4211364,8.07265,0.34117374,-0.112040654,-0.50586283,-0.31051874
2382,1.436E+12,-1.6831238,6.3889275,0.2873042,-0.20611389,-0.34673244,-0.21033686
2383,1.436E+12,-0.25318682,4.3059716,0.17058687,-0.2977437,-0.14820121,-0.12267768
2384,1.436E+12,1.1935096,2.0937295,-0.20470424,-0.3136262,0.14837386,-0.006002419
2385,1.436E+12,1.5227122,1.4251486,-0.5243302,-0.05431389,0.30567163,0.081962176
2386,1.436E+12,1.3305776,3.2662897,-0.22685061,0.24317749,0.18013886,-0.071670435
2387,1.436E+12,2.3876176,3.3800142,-0.28191724,-0.08546802,-0.002204429,-0.44521454
2388,1.436E+12,2.867655,2.529474,-0.35913026,-0.059811678,0.2919272,-0.7256017
2389,1.436E+12,-6.033987,10.943896,1.2898762,1.0849499,0.40768614,-1.2720206
2390,1.436E+12,-9.96347,19.603724,0.29508537,1.6839032,-0.12071228,-1.9540516
2391,1.436E+12,-7.802105,9.639654,-1.5616181,-1.7277792,-0.25601894,-1.3444082
2392,1.436E+12,-7.2310877,7.8793178,4.8297033,-2.0020578,0.440062,-0.75156343
2393,1.436E+12,-7.053318,8.304887,2.6850972,0.97407776,1.0420697,-0.06800524
2394,1.436E+12,-8.137293,12.48217,1.9698294,1.004621,-0.5861916,1.4649612
2395,1.436E+12,-5.7658362,16.033968,0.88405895,0.07885473,-0.46829465,1.5736952
2396,1.436E+12,-4.018069,13.05618,1.0313023,-0.24795817,0.11752516,0.9958166
2397,1.436E+12,-2.4492683,12.211626,0.5422867,0.10909256,0.3661473,0.89929986
2398,1.436E+12,-2.380435,11.271901,0.22924481,-0.18534447,0.19724308,0.89258033
2399,1.436E+12,-2.8640637,10.292673,0.19632454,-0.32065114,0.5167256,0.70199037
2400,1.436E+12,-3.5033157,9.090185,0.01616086,-0.24276581,0.69967973,0.638155
2401,1.436E+12,-3.4195185,8.369531,-0.15801731,-0.19756179,0.65569746,0.36082214
2402,1.436E+12,-3.5924997,7.0209966,-0.16101007,-0.24765274,0.6364552,0.029427767
2403,1.436E+12,-3.674501,6.0740895,0.059855044,-0.266895,0.5365787,0.003771424
2404,1.436E+12,-2.77069,4.833295,0.3788824,-0.4306069,0.21037668,0.21879598
2405,1.436E+12,-1.632247,3.4237084,0.6787562,-0.5197932,-0.007091351,0.40846965
2406,1.436E+12,-0.7266402,3.169923,1.0013748,-0.3380608,-0.102386326,0.6580081
2407,1.436E+12,0.78769237,3.7355533,0.9888053,-0.15144145,-0.27739924,0.64762336
2408,1.436E+12,2.172738,3.6224272,0.6326678,-0.23574086,-0.2676254,0.16778874
2409,1.436E+12,2.719813,3.0466216,0.059855044,-0.17740323,-0.042216104,-0.43055376
2410,1.436E+12,-5.3833623,9.900024,1.4526819,0.9120749,-0.15522617,-0.73965156
2411,1.436E+12,-8.209718,19.472042,1.2982559,1.7697297,-1.0073832,-1.2756858
2412,1.436E+12,-0.52732295,6.7767878,-2.5306711,-1.2357272,-0.91697514,-0.7359864
2413,1.436E+12,-4.298789,8.732252,2.0506337,-0.622724,1.0393208,-0.35480648
2414,1.436E+12,-8.772355,15.963939,1.4796166,1.782558,0.70578843,0.47505397
2415,1.436E+12,-6.18123,15.879542,-0.84216046,0.70376986,-1.3048747,1.007423
2416,1.436E+12,-4.2221746,14.944607,0.03232172,-0.73542863,-0.6371988,1.0089502
2417,1.436E+12,-3.3117795,13.446435,-0.15023616,0.31403786,0.40860245,0.72306526
2418,1.436E+12,-2.908955,13.537415,-0.4177882,0.5006572,-0.39682338,0.5828717
2419,1.436E+12,-2.731784,13.492524,-0.20171149,-0.21038996,-0.7138624,0.15862577
2420,1.436E+12,-3.016694,10.9834,0.76434886,-0.2855264,-0.39896142,-0.045403227
2421,1.436E+12,-3.2842462,9.279925,1.1294646,-0.030184714,-0.37513766,-0.11198754
2422,1.436E+12,-3.354875,8.310873,1.073201,-0.026824955,-0.42370147,-0.08236057
2423,1.436E+12,-3.2070332,7.391499,0.78529817,-0.000252316,-0.19248895,0.011407241
2424,1.436E+12,-2.5240872,6.0238113,0.38965634,-0.007582699,-0.006785918,0.13602376
2425,1.436E+12,-1.3880384,4.619014,0.12090719,-0.048816103,0.115998,0.16809417
2426,1.436E+12,-0.25019407,3.4249055,-0.07062895,-0.035377067,0.18930183,0.1946668
2427,1.436E+12,1.0097545,2.947861,-0.46447513,0.10695454,0.25374812,0.33241692
2428,1.436E+12,1.6519991,3.9324763,-0.7930793,0.3332801,0.2873457,0.39808494
2429,1.436E+12,1.8986019,4.1252093,-0.7110779,0.17445515,0.17677909,-0.056093372
2430,1.436E+12,1.614889,3.1956608,-0.729633,0.065110266,0.36003864,-0.54203665
2431,1.436E+12,-6.6349316,12.332533,2.5378537,1.6148754,0.48648775,-1.1498475
2432,1.436E+12,-7.7847466,18.757973,0.47105917,1.3787761,-0.024195578,-1.4589454
2433,1.436E+12,-5.0038815,7.656657,-1.3892355,-1.8643075,-0.50341934,-0.7372081
2434,1.436E+12,-4.8464627,9.077017,3.4853592,-0.6300544,0.9470802,-0.5414258
2435,1.436E+12,-4.5783124,10.0748005,0.985214,1.2987527,0.8258234,0.024846276
2436,1.436E+12,-5.209783,14.613608,0.053869538,1.0159221,-0.4719598,0.9072411
2437,1.436E+12,-4.6603136,17.217901,-0.30645782,-0.32889783,-0.2960306,0.3669308
2438,1.436E+12,-4.3221326,13.511678,0.33997664,-0.5390355,0.44769782,0.2047461
2439,1.436E+12,-3.144784,12.489353,0.6039374,-0.095547296,0.4586934,0.44695416
2440,1.436E+12,-2.7581203,11.407174,0.65541273,-0.20275414,0.112332806,0.27133042
2441,1.436E+12,-2.8999767,10.242993,0.82599956,-0.28919157,0.26291108,-0.18895656
2442,1.436E+12,-3.4769795,9.148245,0.76195467,-0.070807256,0.43975657,-0.4299429
